original_index,sms_text,is_phishing_original,is_phishing_llama_bool,is_phishing_llama,raw_response
51676,"रुपये 799.00 का रिचार्ज सफल रहा!
Jio नंबर : 0439660367
लाभ: 
Benefits: Unlimited Voice, Unlimited data - 126GB(1.5GB/Day), 100 SMS/Day & Subscription to Jio Apps. Validity - 84 Days
ट्रांज़ैक्शन आईडी: BR000BELRN59
प्लान का विवरण देखें - https://www.jio.com/dl/my_plans
अपना रिचार्ज अनुभव हमारे साथ साझा करें - https://www.jio.com/en-in/jio-rech-exp-survey-hindi?custid=BR000BELRN59",False,False,False,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
36114,"Hey, Gandharv Bakshi! The clock is ticking for your Rs 0,498 and you just have a few hours left! Use the cash points in your IOTShow.in wallet by midnight tonight before it expires (if you haven't claimed it yet). Contact 6002296794 for any queries. Login at https://registration.iotshow.in now.",True,True,True,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
58930,5517822283 కి డయల్ చేసి ఒక కొత్త ప్రపంచాన్ని పరిచయం చేసుకోండి,True,True,True,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
19753,"Dear Archana S, 

As per DGCA guidelines, web check-in is mandatory for all passengers. As you are flying really soon, please complete the web check-in for your upcoming Indigo flight 6E-747 from Bangalore To Indore at the earliest. 

To web check-in on MakeMyTrip, click https://applinks.makemytrip.com/p1RJGJMEHvb | Team MakeMyTrip",True,False,False,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
21676,"Dear Customer, refund of INR 558.7 from RAZ*DIVERSE RETAILS PRI has been credited to your ICICI Bank Credit Card XX8150 on 08-MAR-22 and will be adjusted in the coming statement. For details, please call our Customer Care.",False,False,False,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
51362,हाँ...गौति और सहवाग वनडे सीरीज़ से बाहर हो गए है,True,False,False,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
20557,JP7 5DBLpWLLx**95*oFcYcOK*WBMv39XKJ3YIO547*0X*Y2,True,True,True,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
22576,"INR 815.25 spent on ICICI Bank Card XX7655 on 06-May-23 at DAILYDEL SOLUTI. Avl Lmt: INR 9,20,307.07. To dispute,call 18002662/SMS BLOCK 7007 to 9315361693",False,True,True,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
33878,"Dear Customer, Payment of INR 6 has been received towards your ICICI Bank Credit Card XX3693 on 06-JUL-21 through NEFT. Thank you.",False,False,False,"[
  {""id"": ""25216"", ""is_phishing"": true},
  {""id"": ""51676"", ""is_phishing"": false},
  {""id"": ""36114"", ""is_phishing"": true},
  {""id"": ""58930"", ""is_phishing"": true},
  {""id"": ""19753"", ""is_phishing"": false},
  {""id"": ""21676"", ""is_phishing"": false},
  {""id"": ""51362"", ""is_phishing"": false},
  {""id"": ""20557"", ""is_phishing"": true},
  {""id"": ""22576"", ""is_phishing"": true},
  {""id"": ""33878"", ""is_phishing"": false}
]"
62483,No,False,False,False,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
56152,"Vodafone MNP Mela!Apne kareebiyo ka RCOM No.Vodafone me port karwane k liye aaye Vodafone Office Sai Corporate Park,Rukanpura,Patna. 4&5 Nov,10am to 8pm.",True,True,True,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
38374,"Dear CULT - Athlete , you have dropped out of Dance Fitness class at Cult Jayanagar on Sat 3rd Aug at 10:00AM. We will be notifying whether another member has used your slot or not within 1 hour of class end time.",False,False,False,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
33927,"Dear Customer, INR 5,938.15 is debited on ICICI Bank Credit Card XX5096 on 10-Aug-21. Info: Amazon. Available Limit: INR 75,276.13. Call on 18002662 for dispute or SMS BLOCK 7007 to 2937123861.",False,True,True,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
53962,दस मिनट में.,False,False,False,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
4620,410302 is OTP for txn of INR 7825.95 at IRCTC Etick on ICICI Bank Credit Card XX1621. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,False,True,True,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
17987,"Dear Customer, INR 251.25 is debited on ICICI Bank Credit Card XX7675 on 02-Oct-21. Info: GOOGLE PLAY APP. Available Limit: INR 1,331.94. Call on 18002662 for dispute or SMS BLOCK 7007 to 5764484631.",False,True,True,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
55379,"FREE RECHARGE!Rs.273 Ka Recharge Ho Sakta hai appka.
Ms Dhoni? kis desh ke liye cricket khelte hain?
A)India
B)Pakistan
Reply A or B Rs.Five/SMS or Dial 567899 TF ",True,True,True,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
35239,"Dear bigbasketeer, Thanks for valuing our service. Your September coupon RESEP100  to get Rs.247 instant cashback is live. Ignore if already used. Know more https://bit.ly/3zKpo2E 

Team bigbasket",True,False,False,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
23842,"INR753.09 debited on Credit Card XX8789 on 02-Nov-20.Info:Amazon.Avbl Lmt:INR11,411.06.Call 18002662 for dispute or SMS BLOCK 7007 to 9179622470",False,True,True,"[
  {""id"": ""62483"", ""is_phishing"": false},
  {""id"": ""56152"", ""is_phishing"": true},
  {""id"": ""38374"", ""is_phishing"": false},
  {""id"": ""33927"", ""is_phishing"": true},
  {""id"": ""53962"", ""is_phishing"": false},
  {""id"": ""4620"", ""is_phishing"": true},
  {""id"": ""17987"", ""is_phishing"": true},
  {""id"": ""55379"", ""is_phishing"": true},
  {""id"": ""35239"", ""is_phishing"": false},
  {""id"": ""23842"", ""is_phishing"": true}
]"
53906,बेवकूफ़...,False,True,True,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
19487,393777 is OTP for txn of INR 0999.73 at MAKEMYTRIP  on ICICI Bank Credit Card XX0747. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,False,True,True,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
41584,able buy don gt guy hold just know lt night right somebody yo,False,True,True,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
24976,"INR 6,568.04 spent on ICICI Bank Card XX9760 on 04-Jul-22 at Urban Company. Avl Lmt: INR 1,30,351.10. To dispute,call 18002662/SMS BLOCK 7007 to 2718187261",False,False,False,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
56847,"Dear Customer, You have a missed call from +918639417540 The last missed call was at 06:49 PM GC 51-AFE-2342 Thankyou, Team Jio.",False,False,False,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
14183,"Dear Customer, your payment of Rs 078.79 for Youtube, as per Standing Instruction VkiVm1jJlQ, is due by 18/10/2022 and will be debited through your ICICI Bank Credit Card 6154. To cancel this debit or your Standing Instruction, please visit www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",True,True,True,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
21790,"Dear Customer, as per RBI guidelines on card storage, your card payment credentials have been replaced with a token for Mandate ID W6lKYytlG2 for merchant Facebook. Your e-mandate will continue to be processed as usual and can be managed by visiting www.icicibank.com>Cards>Credit>Cards>Standing Instructions & Recurring Charges>Manage Standing Instructions - ICICI Bank.",False,False,False,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
53132,"प्रिय एसबीआई ग्राहक, यदि आपको किसी त्योहार के छूट/ऑफर के लिए एसएमएस प्राप्त हुआ है और उसमें लिंक पर क्लिक करने का अनुरोध किया गया है, तो क्लिक करने से पहले लिंक को सत्यापित करें, क्योंकि ऐसे ऑफर फर्जी हो सकते हैं।",False,False,False,"[
  {""id"": ""53906"", ""is_phishing"": true},
  {""id"": ""19487"", ""is_phishing"": true},
  {""id"": ""41584"", ""is_phishing"": true},
  {""id"": ""24976"", ""is_phishing"": false},
  {""id"": ""56847"", ""is_phishing"": false},
  {""id"": ""14183"", ""is_phishing"": true},
  {""id"": ""21790"", ""is_phishing"": false},
  {""id"": ""53132"", ""is_phishing"": false},
  {""id"": ""45143"", ""is_phishing"": true},
  {""id"": ""68403"", ""is_phishing"": true}
]"
