original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing
66217,Link and time will be send to u once received. All should attend. Evidence needed for attendance,False,NOT_OTP,auto_not_otp,26,True
41056,evening ok pick tuesday,False,NOT_OTP,auto_not_otp,56,False
26668,"Dear Customer, ICICI Bank Account XX146 is debited with INR 5,562.49 on 03-Jul-21. Info: BIL*ONL*00015. The Available Balance is INR 9,03,659.12. Call 18002662 for dispute or SMS BLOCK 696 to 3842312326",False,NOT_OTP,auto_not_otp,27,False
6539,"Dear Customer, we have successfully processed the payment of INR 120.35 for Google Workspace, as per the Standing Instruction WwSPtComOg, on 03/08/2024 for your ICICI Bank Credit Card 6165. To manage your Standing Instructions, visit www.icicibank.com >Cards >Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,7,False
14548,"INR 223.51 spent on ICICI Bank Card XX9302 on 02-Mar-23 at FOOD DISTRICT. Avl Lmt: INR 1,25,787.14. To dispute,call 18002662/SMS BLOCK 7007 to 6012677687",False,NOT_OTP,auto_not_otp,3,False
17327,"Gandharv, your eatfit.in order has been delivered. Enjoy and stay healthy!",False,NOT_OTP,auto_not_otp,8,False
30988,"Hi, Eatfit is sending a package to you with Dunzo. Partner Mohammed Ashraf (2934462060) shall reach your location within 18 minutes. Track your order here: https://tinyurl.com/4xxnwaf7 Thank you.",False,NOT_OTP,auto_not_otp,36,True
32872,"Hello sir, this arpitha from xllent cooperate services",False,NOT_OTP,auto_not_otp,40,False
25898,"IndiGo: Dear 6E customer, Your IndiGo PNR is AFWKUY - 6E 702, 06Aug,BLR(T1)-IDR 0825-1010 hrs.  Please ensure to check the following before reaching the airport, mandatory online check-in https://bit.ly/3jYdsCf, quarantine guidelines, E-pass and/or any other regulations of the city/state you are travelling to https://bit.ly/2ZHzql8 before commencing your journey. Surface disinfectant aerosol sprays are prohibited, click https://bit.ly/2Qf2nTu for detailed list. Power banks / portable mobile chargers, are allowed ONLY in Hand-Baggage and NOT in Checked-in Baggage. If any of these items are detected in X ray, your checked in baggage will NOT be loaded on the flight and maybe subject to further search. To check flt status, click here http://I9f.in/VC4zdIL32l or download mobile app. For Passenger Charter- click https://bit.ly/3yNaJCS",False,NOT_OTP,auto_not_otp,26,False
65819,"25.10.2021.
இன்றும் இந்த பாடலை கேட்கிறேன். 
பாடல் வரிகள் என்ன பொருத்தம் எனக்கு.... ",False,NOT_OTP,auto_not_otp,25,False
42285,big gt hrs lt,False,NOT_OTP,auto_not_otp,58,False
64862,yes,False,NOT_OTP,auto_not_otp,23,False
3439,"Dear Guest, 
527091 is the OTP to update the frequent flyer information against your PNR. This is valid for 5 minutes. Please do not share it for security reasons.
-Air India",True,DELIVERY_OR_SERVICE_OTP,success,1,False
43598,1000 2000 cash claim freefone gift great guaranteed live news operator speak,False,NOT_OTP,auto_not_otp,61,True
65203,NET-JRF தேர்ச்சி பெற்றவர்கள் பல்கலைக்கழக மானியக் குழுவால் UGC) வழங்கப்படும் உதவித்தொகை மற்றும் பிற வசதிகளையும் பெறலாம்.,False,NOT_OTP,auto_not_otp,24,False
1194,ICICI Bank Acct XX118 debited for Rs 9313.30 on 12-Oct-25; Kydz Adda Banas credited. UPI:565182310095. Call 18002662 for dispute. SMS BLOCK 696 to 4252312037.,False,NOT_OTP,success,1,False
9466,"ICICIdirect: 914166 is the OTP for your transaction in Nippon India Small Cap Fund - , valid for 10 minutes. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.",True,BANK_OR_CARD_TXN_OTP,success,13,False
57461,Your OTP for mobile banking is 029199. (Ref.ID-2279533853). Dated on 28-12-2017 04:52:23 PM ,True,FINANCIAL_LOGIN_OTP,success,9,False
12548,"An Amazon driver needs help with your order. Reply STOP to stop receiving texts from Amazon drivers.

parcel delivered to security",False,NOT_OTP,auto_not_otp,19,False
65404,வணக்கம் .விடுதலை நாள் வாழ்த்துக்கள்.கரீபிய கடலோர நாட்டிலிருந்து.🙏,False,NOT_OTP,auto_not_otp,25,False
51769,"आषाढ़ शुक्ला चतुर्थी, मध्याह्न 12 बजकर 44 मिनट तक, उसके बाद पंचमी तिथि",False,NOT_OTP,auto_not_otp,77,False
69979,ഒരുപക്ഷെ നമ്മുടെ തലയിണകൾക്ക്മാത്രമേ അറിയൂ നാം മറ്റുല്ലോർക്കുമുന്നിൽ മറച്ചു പിടിച്ച ചിലനൊമ്പരങ്ങളുടെ കണക്കുകള്..,False,NOT_OTP,auto_not_otp,34,False
32119,"Dear Customer, 

Your Supr Daily subscription for Nandini Shubham [pkt] [500 ml] has only 1 deliveries remaining. Kindly recharge at your earliest convenience. 

Have a Supr day ahead!

-Supr Daily",False,NOT_OTP,auto_not_otp,38,False
24622,"Dear Customer, refund of INR 311 from PAYU PAYMENTS PVT LTD  10 has been credited to your ICICI Bank Credit Card XX3075 on 21-DEC-21 and will be adjusted in the coming statement. For details, please call our Customer Care.",False,NOT_OTP,auto_not_otp,23,False
15072,"INR 0,935.42 spent on ICICI Bank Card XX1548 on 01-Oct-23 at YUKI PAN ASIAN . Avl Lmt: INR 6,45,976.47. To dispute,call 18002662/SMS BLOCK 7007 to 1686662148",False,NOT_OTP,auto_not_otp,4,False
10316,"Dear Customer, your statement for AMEX Card **********91009 has been generated. Min payment Rs.331.40/total payment Rs.6,306.94 is due by 06/10/22.",False,NOT_OTP,auto_not_otp,14,False
42206,50 activate calls charge cost min month net network pobox84 standard upto ur,False,NOT_OTP,auto_not_otp,58,True
13643,"INR 109.49 spent on ICICI Bank Card XX4742 on 10-Apr-22 at BUNDL TECHNOLOG. Avl Lmt: INR 8,42,573.44. To dispute,call 18002662/SMS BLOCK 7007 to 4633939202",False,NOT_OTP,auto_not_otp,1,False
56461,"Your A/C XXXXX739176 Credited INR 0,02,597.75 on 12/01/18 -Deposit by transfer from Mr. PYLA CHINNAYYA . A/C Bal INR 9,41,542.68",False,NOT_OTP,auto_not_otp,7,False
52103,सभी मोबाइल एक्सेसरीज पर 30% की छूट। ऑफर केवल इस महीने के अंत तक वैध है। वेबसाइट पर जाएं और कूपन ‘SAVE30’ का उपयोग करें।,False,NOT_OTP,auto_not_otp,78,True
11378,"ICICI SECURITIES at EOD 30/03/2024 reported your Fund bal Rs 9.778 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",False,NOT_OTP,auto_not_otp,17,False
26651,NEFT Transaction with reference number 14638094 for Rs. 92370.50 has been credited to the beneficiary account on 06-01-2021 at 13:51:50,False,NOT_OTP,auto_not_otp,27,False
58767,"Get around town at Rs.46 for 4 km with Ola Auto, your most pocket-friendly ride for short distances! No code required. #AutoAnteOlaAuto! Book now bit.ly/C_SMS",False,NOT_OTP,success,11,False
50373,ঘরে বসে অনলাইন ইনকাম করুন! কোন প্রশিক্ষণ প্রয়োজন নেই। বিস্তারিত জানতে কল করুন: +৯১ 1193305840,False,NOT_OTP,auto_not_otp,74,True
66812,Cool. So how come you havent been wined and dined before?,False,NOT_OTP,auto_not_otp,27,False
1653,"SGD 2.50 spent on your Card 4620XXXXXXXX5208 on 2025-05-25. Your SGD wallet debited by 2.50 Available Bal is SGD 592.13. Final Fx rates may apply.Warm Regards, YES BANK.",False,NOT_OTP,success,2,False
41185,11 come glad goes ll plenty time went work,False,NOT_OTP,auto_not_otp,56,False
41631,ard going liao lor mean picking send sleeping smth tot wif yup,False,NOT_OTP,auto_not_otp,57,False
62586,No,False,NOT_OTP,auto_not_otp,19,False
63341,No,False,NOT_OTP,auto_not_otp,20,False
5979,Your order #118131639339 was delivered before time in 34 minutes! Keep ordering from Swiggy to experience our timely delivery.,False,NOT_OTP,auto_not_otp,6,False
66926,hanks lotsly!,False,NOT_OTP,auto_not_otp,28,False
25768,"Hi Gandharv, your Eat.fit order # 4542740470 is confirmed for delivery on 4th May, 12:15-13:00. Explore eat.live for healthy recipes https://dl.cure.fit/SrYT",False,NOT_OTP,auto_not_otp,25,True
47715,contacted dating entered fancy know land landline line phone service,False,NOT_OTP,auto_not_otp,69,True
30310,"Dear Investor, Payment of Rs. 0615.96 towards your SIP in Axis Flexi Cap Fund - Regular Growth has been received and 77.959 units at NAV 19.24 are allotted in Folio XXXXXXXXX8773. Axis MF",False,NOT_OTP,auto_not_otp,34,False
67672,"Not really dude, have no friends i'm afraid :(",False,NOT_OTP,auto_not_otp,29,False
8479,"INR 329.74 spent on ICICI Bank Card XX6597 on 30-Dec-23 at BUNDL TECHNOLOG. Avl Lmt: INR 1,30,049.19. To dispute,call 18002662/SMS BLOCK 7007 to 2290896368",False,NOT_OTP,auto_not_otp,11,False
62298,No,False,NOT_OTP,auto_not_otp,18,False
49954,ক্যাসিনোতে বেট করুন এবং একটি ফ্রি গাড়ি জিতুন! যোগ দিন: super1000.info/docs,False,NOT_OTP,auto_not_otp,74,True
19705,"It's still January! Don't let your New Year Resolution slip away!

Flat 30% Off. Sitewide.
Use WHOLESALE30

Shop Now bit.ly/shop-twt

The Whole Truth",False,NOT_OTP,auto_not_otp,13,True
42011,attend phone,False,NOT_OTP,auto_not_otp,58,False
1892,Amazon Delivery Associate(+918061914444 PIN 5453) has picked up your Amazon Fresh order 402-9346072-3280349. Order will be delivered by 8:00 PM. Track https://amzn.in/d/2pVG8Xh,False,NOT_OTP,success,2,True
42514,50 glad god msgs ntwk number oh std text ve,False,NOT_OTP,auto_not_otp,59,True
13975,"Dear Customer, your payment of Rs 9491.99 for Google Workspace, as per Standing Instruction VnvqQOHJZT, is due by 03/08/2022 and will be debited through your ICICI Bank Credit Card 1486. To cancel this debit or your Standing Instruction, please visit www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,2,True
47402,08000930705 150 750 anytime camcorder contact delivery free handset mins new offer phone reply text tomorrow tried unlimited video,False,NOT_OTP,auto_not_otp,69,True
52974,"आपके बैंक खाता में ₹37,899 का फ्री क्रेडिट लिमिट बढ़ाया गया है! इस लिमिट का लाभ उठाने के लिए कृपया तुरंत यहां क्लिक करें और अपनी जानकारी अपडेट करें। जल्दी करें, यह ऑफर सीमित समय के लिए है।",False,NOT_OTP,auto_not_otp,80,True
53543,"मेहनत ही सफलता का सबसे बड़ा कारण है, इसे छोड़ें नहीं।",False,NOT_OTP,auto_not_otp,1,False
31306,Arriving today: Johnson's Baby Wipes Pack of 4 (80 wet wipes per pack ) will be delivered by AmzAgent(+918061914444 PIN 4108). Track: https://amzn.in/d/2e2TpDb,False,NOT_OTP,auto_not_otp,36,True
51390,आपका आधार अपडेट पेंडिंग है। अभी सुधार करें: https://aadharfix.net/mKL98JN7 -FixNow।,False,NOT_OTP,auto_not_otp,77,True
62149,yes,False,NOT_OTP,auto_not_otp,18,False
43898,day eat haven life meds pizza sitting,False,NOT_OTP,auto_not_otp,62,False
61224,No,False,NOT_OTP,auto_not_otp,16,False
70664,"വർഷം 7 കഴിന്നല്ലും ഇടയ്ക്ടക് ഇവിടെ വന്നു പോകും,, നിവിൻ bro & സായിപല്ലവി 🔥🔥🔥",False,NOT_OTP,auto_not_otp,35,False
19788,Enjoy delicious Popeyes food! Your order no is 52. Click https://ps.jublfood.net/pedi/9620083224798187.Png for your e-invoice.,False,NOT_OTP,auto_not_otp,13,True
40332,ah okay wait,False,NOT_OTP,auto_not_otp,54,False
51218,"अभी खरीदें, बाद में भुगतान करें! अभी खरीदें और बाद में भुगतान करें! सीमित समय के लिए।",False,NOT_OTP,auto_not_otp,76,True
3577,"Hello, your unused daily pack balance 491,569.710 MB adjusted with RO Pack and new RO balance is 436782.86 MB. Happy to browse on RO pack on Week Ends",False,NOT_OTP,auto_not_otp,1,False
22014,"INR 616.08 spent on ICICI Bank Card XX8906 on 19-Jan-22 at Amazon.in - Gro. Avl Lmt: INR 05,282.58. To dispute,call 18002662/SMS BLOCK 7007 to 4457003063",False,NOT_OTP,auto_not_otp,18,True
45508,new,False,NOT_OTP,auto_not_otp,65,True
24301,"Dear Customer, INR 2,694.24 is debited on ICICI Bank Credit Card XX6639 on 12-Jul-21. Info: Amazon. Available Limit: INR 97,974.01. Call on 18002662 for dispute or SMS BLOCK 7007 to 1427384329.",False,NOT_OTP,auto_not_otp,22,False
14672,"Dear Customer, your ICICI Bank Account XXX114 has been credited with Rs 709.42 on 26-May-23 as reversal of transaction with UPI: 351262729680.",False,NOT_OTP,auto_not_otp,3,False
66490,I HAVE A DATE ON SUNDAY WITH WILL!!,False,NOT_OTP,auto_not_otp,27,False
60683,No,False,NOT_OTP,auto_not_otp,15,False
34290,"Your slice card transaction of Rs.810 is successful. Your updated credit balance is Rs.168,798 - slice",False,NOT_OTP,auto_not_otp,42,False
11681,"INR 330.75 spent on ICICI Bank Card XX4419 on 14-Feb-24 at THEOBROMA FOODS. Avl Lmt: INR 8,72,970.29. To dispute,call 18002662/SMS BLOCK 7007 to 5006637681",False,NOT_OTP,auto_not_otp,17,False
34445,Congratulations! You won INR 41 cashback. We will deposit it into your credit card XXX-7673 in the next 7 days.,False,NOT_OTP,auto_not_otp,43,True
34557,Congratulations! You won INR 5 cashback. We will deposit it into your credit card XXX-1226 in the next 7 days.,False,NOT_OTP,auto_not_otp,43,True
43438,eat thk tonight wat,False,NOT_OTP,auto_not_otp,61,False
20672,"Dear Customer, you recently transacted at a Non-ICICI Bank ATM. You could also use ICICI Bank ATMs for all your future transactions.",False,NOT_OTP,auto_not_otp,15,False
15702,"INR 3,651.49 spent on ICICI Bank Card XX6438 on 28-Apr-22 at SWIGGY DASH. Avl Lmt: INR 92,640.72. To dispute,call 18002662/SMS BLOCK 2004 to 2917533060",False,NOT_OTP,auto_not_otp,5,False
15772,ICICI Bank Acct XX681 debited for Rs 310.53 on 04-Sep-22; SWAD SADAN KITC credited. UPI:224761716887. Call 18002662 for dispute. SMS BLOCK 696 to 3841560729.,False,NOT_OTP,auto_not_otp,5,False
2769,"""Do YOU KNOW?

Hi! You can now instantly download your Vi bill copy on Vi App at https://vi.app.link/PoBP""",False,NOT_OTP,success,3,True
36256,"Dear Customer, there is an NEFT credit of INR 99,641.10 in your account 455xxxx7526 on 01/01/2021.Available Balance:INR 157,580.29 -StanChart",False,NOT_OTP,auto_not_otp,46,False
55694,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 3766471827 as of 23-Nov-17 19:14 Hrs. After consumption of 1 GB data, Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",False,NOT_OTP,auto_not_otp,5,True
37086,"Hello! Our new virtual assistant VIC is now on WhatsApp, bringing you a wide range of services. For any billing or payment related information, click https://wa.me/919654297000?text=Hi & say Hi to get your answers!",False,NOT_OTP,auto_not_otp,48,True
64244,No,False,NOT_OTP,auto_not_otp,22,False
41892,da latest ok project sent ve version,False,NOT_OTP,auto_not_otp,58,False
33611,Your Audio Making/Editing internship is now live on Internshala.,False,NOT_OTP,auto_not_otp,41,False
62984,No,False,NOT_OTP,auto_not_otp,20,False
12286,"Dear 4102016481,  Your One Time Password to access Wi-Fi is 35745. Do not share with anyone. - Adopt NetTech",True,GENERIC_APP_ACTION_OTP,success,18,False
