original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original
synthetic_APP_ACCOUNT_CHANGE_OTP_cd735875,Reset your password on Kotak Bank app with OTP 12345. Do not share with anyone!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_acbb1274,Your password reset OTP for Axis Bank is 4213. Please enter within 15 minutes.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_aa062604,"Update your contact info: OTP 8421 sent by Paytm. Use once, don't share!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_544ef856,Bank of Baroda's OTP 1238 for mobile number verification is valid only till 30 mins,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_e237839a,OTP 9563 from HDFC Bank for updating your email address. Don't share with anyone.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_77f51a86,Mobile number update: OTP 8172 sent by ICICI Bank Mobile Banking. Time-sensitive!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_998e4773,Your phone number change OTP 3421 is valid only for 10 minutes from State Bank of India,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_7d358044,"OTP 4689 from Amazon Pay for updating your profile details. Keep secret, use once.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_3b6835c1,Reset your password with OTP 2137 sent by Kotak Mahindra Bank Mobile Banking. Don't share!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_51d27b27,PhonePe's OTP 9632 for email ID update is valid only till 5 minutes,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_ccb80599,"OTP 7513 from IDFC First Bank for address change: use once, don't disclose.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_c3498559,Your profile details update OTP 9821 from RBL Bank Mobile Banking. Use within time limit!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_17952ab6,Email ID update: OTP 2198 sent by Yes Bank. Valid only for 20 minutes,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4d5c5cf4,OTP 5382 from Axis Pay for mobile number verification. Keep confidential.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_3e3a21d1,"Password reset OTP 4671 from ICICI Bank Net Banking. Use once, don't share!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_a1732f27,Mobile banking update: OTP 8194 sent by Syndicate Bank. Valid only till 15 minutes,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4e560273,Your password reset OTP: 8123. Do not share with anyone.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_164af955,OTP for profile update (Change Email ID) from Paytm: 6452. Valid only once.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_e881a9fa,Bank never asks for OTP. Your contact info update OTP from Axis Bank: 2198,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_13536e3c,"Reset your password with OTP 8519, sent to you by SBI Card. Keep safe!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_55618b1e,"Update phone number with OTP 4631, valid only for limited time - HDFC Bank.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_fa21874e,Your account update OTP from State Bank of India: 9285. Do not share.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_dab66ae3,OTP for address change (Add New Address) from Amazon Pay: 6234. Keep confidential!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_958a9abd,"Change your login password with OTP 7189, sent to you by Kotak Mahindra Bank.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_a60df486,"Update security question answer with OTP 3517, valid for limited time only - IDFC First Bank",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_d2c3403b,"Reset your account information with OTP 9264, from ICICI Bank Net Banking. Valid once!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4b777176,OTP for updating contact details (Add/Remove Contact) from PhonePe: 1985. Do not share with anyone.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_e8312f60,Bank never asks for OTP or confidential information. Your account update OTP from YES Bank: 7129,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_278378e4,"Change your PIN with OTP 4632, sent to you by Axis Bank. Keep safe!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_1fb22ab0,"Update email id with OTP 8195, valid for limited time only - SBI Card.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_d27e4485,OTP for account update (Change Profile Picture) from Amazon: 6543. Do not share or reveal!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_f7ef8fb4,"Your password reset OTP is 2143. Change it now! Don't share with anyone, valid for limited time only.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_c3224fde,Update your contact info: Your OTP for phone number change is 8719. Use within an hour!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_ef97c6de,Reset your SBI Card password: OTP is 5621. Never share with anyone; this OTP expires soon.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4a7947e0,Change your HDFC Bank profile picture using OTP 9348. Don't let others see it!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_c3572cce,Your IndusInd Bank email update OTP is 2197. Use now and keep it safe!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_0115f6a7,Update your Kotak Mahindra Bank phone number: OTP is 8632. Only share with us.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_11392b4e,Axis Bank profile change OTP is 7419. Keep it confidential; valid for a short time only.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_31cbcb3a,Your Bank of Baroda account update OTP is 9821. Never give it to anyone else!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_a245d514,Update your IDFC First Bank phone number: OTP 6543. Only use once; discard afterwards.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_3d170024,"ICICI Bank profile picture change OTP is 2198. Do not share with anyone, valid for a short time only.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4d49b73a,SBI Card account update OTP is 9321. Use now and keep it safe; don't disclose.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_3ffa1b5c,HDFC Bank email update OTP is 7654. Only share with us to avoid any issue!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_7c42383d,IndusInd Bank profile change OTP is 1987. Do not let others see or use it!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_2108f714,"Kotak Mahindra Bank account update OTP is 4639. Use within an hour, then discard.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_b6b4ad50,Axis Bank account update OTP is 2194. Never give it to anyone; only us can help you.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_e7d694af,Your password reset is pending! Enter OTP: 4512 at Paytm for instant access.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_c42739c9,"Update your phone number at Kotak Bank mobile app using OTP: 9281. Be cautious, don't share with anyone!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_efdda488,"Confirm profile change at Axis Bank through OTP: 6543. Never reveal to others, it's confidential.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_793409a8,Reset your password on HDFC Mobile Banking with OTP: 2198. Don't fall for phishing scams!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_95d2c121,"Update email ID in ICICI Net banking using OTP: 8765. Keep your info private, it's secure here.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_b0e8ac0a,Change phone number at SBI Mobile Banking with OTP: 4321. Never share with unknown numbers or websites!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_f887cd06,Your contact info update is pending! Use OTP: 9832 in Bank of Baroda mobile banking for verification.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_53d41982,"Enter OTP: 2199 to confirm email ID change at Kotak Net Banking. Be aware, do not share with anyone!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_b4e165e8,Reset your profile picture on Axis Mobile App using OTP: 7654. Keep your info private and secure.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_067de070,Update phone number in ICICI Mobile Banking through OTP: 6542. Never reveal to unknown persons or sites.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_45a482e8,"Confirm password reset at HDFC Net banking with OTP: 9821. Don't share, it's for your security only!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_a655c35d,Change email ID in SBI Mobile Banking using OTP: 4322. Be cautious and keep your info private.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_3c7e2caa,Your account update is pending! Use OTP: 8764 in Bank of Baroda mobile banking for verification.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_090e0578,"Enter OTP: 9823 to confirm phone number change at Kotak Net Banking. Keep it confidential, don't share!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_d3f92d3f,Reset your profile information on Axis Mobile App using OTP: 2197. Be aware and keep your info secure.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_165f5d5f,"Update contact info in ICICI Net banking through OTP: 7653. Never reveal to others, it's confidential here.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_5333a7d7,OTP: 8725 for profile update via HDFC Mobile Banking. Valid for 10 minutes only. Bank never asks for OTP. Ignore if not initiated.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_eb207557,Update your contact details with OTP: 4219 from ICICI Bank Website. Don't share with anyone. Time-sensitive.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_f115783a,RBL Bank: New phone number verification using OTP: 6198. Keep confidential and safe.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_5990d9b6,"OTP for password reset: 7382 via Axis Mobile App. Limited time offer. Be cautious, don't share with anyone.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_48f88bca,OTP: 9563 to update your email address through Kotak Mahindra Bank Website. Not to be shared. Time-sensitive.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_0ec8d702,"SBI Quick: OTP for profile change: 2841. Keep it confidential, valid only once.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_7124d3e2,"OTP: 4639 for adding a new beneficiary via Yes Bank Net Banking. Don't share, time-sensitive.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_1a4e4553,OTP for updating your PIN: 2198 through IDFC First Bank Mobile App. Valid for limited period only.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_80049c55,"OTP: 9821 to update your profile picture on RBL Bank Website. Not to be shared, sensitive info.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_9715afba,"Axis Mobile App: OTP for contact change: 8172. Don't share with anyone, valid once only.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_040dc80e,OTP: 3519 for resetting password via ICICI Bank Website. Limited time offer. Keep safe.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_d893e244,OTP for updating phone number: 6247 through HDFC Mobile Banking. Valid for 10 minutes only.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_610189cc,"SBI Anywhere: OTP for profile update: 4683. Don't share with anyone, time-sensitive.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_b442f3fc,"OTP: 8129 to add a new account via Kotak Mahindra Bank Website. Not to be shared, confidential.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4a9cca81,OTP for changing email address: 9632 through Yes Bank Net Banking. Valid only once.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_7a20b161,Your password reset OTP is 4216. Don't share with anyone and use within an hour.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_aca68c29,"Udyamimitra: New phone number verification OTP - 8192. Do not share, valid for 30 minutes only.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_39eabdd5,Kotak Bank: OTP for updating profile details is 3519. Keep it confidential and use within the day.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_eea4731f,"Your email update OTP from SBI Buddy is 4281. Valid only once, don't share with others.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_e5fdf299,OTP for changing mobile number in Paytm: 9823. Use immediately and do not disclose to anyone.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_d7cbf3c2,"Bank of Baroda: Your OTP for resetting account password is 8191. Only valid once, don't share.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_5e243e9d,"Your ICICI Bank account profile update OTP: 3516. Keep safe, do not disclose to anyone else.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_9e68d608,"OTP for updating address in PayU Money: 9283. Valid only once, use quickly and keep secure.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_f38b3205,"OTP from Axis Bank for changing phone number: 1829. Don't share with anyone, valid for a limited time only.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_2dc9a481,Your HDFC Bank account security update OTP: 4282. Keep confidential and use within an hour.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_f0a8b7e4,"OTP from Yes Bank for resetting password: 9821. Valid only once, don't share with anyone else.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_49e18174,"OTP for changing email ID in ICICI Wallet: 3518. Use immediately, do not disclose to others.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_58413a2b,"Your SBI account profile update OTP: 8190. Only valid once, keep confidential and use quickly.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_c7be70dd,"OTP from Kotak Mahindra Bank for updating contact details: 4283. Don't share with anyone, use within the day.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_cc8b79f0,"Your Axis Wallet account security update OTP: 1828. Valid only once, keep confidential and secure.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_870c204d,Your password reset OTP is 8421. Do not share with anyone. Valid for 10 minutes only.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_4ef383ca,Update your profile details with OTP: 5319. Bank never asks for OTP via SMS or call.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_30278b85,Reset your PIN using OTP 8197. Keep it confidential and valid for 15 minutes only.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_36bda0c5,Verify your email update with OTP 6273. Do not share with anyone; this is a one-time code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_7f5535b9,"Your phone number updated successfully with OTP: 4189. Share with no one, it's secret!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_b6769c27,"Update your credit card details using OTP 2197. Valid for 10 minutes only, do not disclose.",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_539afc57,Reset your profile password with OTP 8235. Keep this code confidential; valid for limited time.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_3adceb23,Verify your new address update with OTP: 6379. Bank never asks for OTP via SMS or call.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_e74a13be,"Your debit card limit increased successfully with OTP 9821. Do not share the code, it's secret!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_9681d7ce,Reset your account login credentials using OTP 8192. Valid for 15 minutes only; do not disclose.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_821fbb87,देक़न: ੆੍ਿੰ (उमल एट) OTP: 5319. बालो शेन भाता.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_39a8748b,Update your credit card details using OTP: 2197. Valid for 10 minutes only; keep it confidential.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_664371f3,Your phone number updated successfully with OTP 4189. Bank never asks for OTP via SMS or call.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
synthetic_APP_ACCOUNT_CHANGE_OTP_b69bdd89,Reset your profile password with OTP 8235. Keep this code confidential and valid for limited time.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False
