id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
balanced_spam_dataset_row_295,apply camera card claim customer ends free loyalty mobile offer pay phone sim,apply camera card claim customer ends free loyalty mobile offer pay phone sim,,en,,,
balanced_spam_dataset_row_296,situation unless,situation unless,,en,,,
balanced_spam_dataset_row_297,bslvyl day die end hurt life make miss nice plz rose say stupid,bslvyl day die end hurt life make miss nice plz rose say stupid,,en,,,
balanced_spam_dataset_row_298,message phone pick pls right send,message phone pick pls right send,,en,,,
balanced_spam_dataset_row_299,believe coffee need run time tomo week,believe coffee need run time tomo week,,en,,,
balanced_spam_dataset_row_300,awesome got high remember somebody time,awesome got high remember somebody time,,en,,,
balanced_spam_dataset_row_301,def imagine night really save second shit think,def imagine night really save second shit think,,en,,,
balanced_spam_dataset_row_302,food meal oh tonight want way,food meal oh tonight want way,,en,,,
balanced_spam_dataset_row_303,nan,nan,,en,,,
balanced_spam_dataset_row_304,21 4u ac check date dates http send sms,21 4u ac check date dates http send sms,,en,,,
balanced_spam_dataset_row_305,book think yup,book think yup,,en,,,
balanced_spam_dataset_row_306,ask meet wana,ask meet wana,,en,,,
balanced_spam_dataset_row_307,buy cause friendship hanging lol stuff won yes,buy cause friendship hanging lol stuff won yes,,en,,,
balanced_spam_dataset_row_308,babes check content games mobile selection sport text themob tones wap,babes check content games mobile selection sport text themob tones wap,,en,,,
balanced_spam_dataset_row_309,aren,aren,,en,,,
balanced_spam_dataset_row_310,accept belovd brother day enemy lover means rply sister today,accept belovd brother day enemy lover means rply sister today,,en,,,
balanced_spam_dataset_row_311,16 200 50 box cs play po quiz smart text think ur week weekly win,16 200 50 box cs play po quiz smart text think ur week weekly win,,en,,,
balanced_spam_dataset_row_312,buying definitely end friend got ll money says week,buying definitely end friend got ll money says week,,en,,,
balanced_spam_dataset_row_313,2day hi hope know lost normal real rest unique ur way wot,2day hi hope know lost normal real rest unique ur way wot,,en,,,
balanced_spam_dataset_row_314,day great,day great,,en,,,
balanced_spam_dataset_row_315,advance happy pongal,advance happy pongal,,en,,,
balanced_spam_dataset_row_316,dunno forgot got guess haha hmmm kb liao oso power thk yoga,dunno forgot got guess haha hmmm kb liao oso power thk yoga,,en,,,
balanced_spam_dataset_row_317,afraid dude friends really,afraid dude friends really,,en,,,
balanced_spam_dataset_row_318,08002986906 11mths camera colour december entitled free latest mobile update,08002986906 11mths camera colour december entitled free latest mobile update,,en,,,
balanced_spam_dataset_row_319,cake coffee guess,cake coffee guess,,en,,,
balanced_spam_dataset_row_320,babe christmas kisses love merry ya,babe christmas kisses love merry ya,,en,,,
balanced_spam_dataset_row_321,dont haha hey just lunch men watch,dont haha hey just lunch men watch,,en,,,
balanced_spam_dataset_row_322,bit cos cud hav im past pete ppl tell waitin,bit cos cud hav im past pete ppl tell waitin,,en,,,
balanced_spam_dataset_row_323,good great ll meet plans road touch week weekend,good great ll meet plans road touch week weekend,,en,,,
balanced_spam_dataset_row_324,doing problem,doing problem,,en,,,
balanced_spam_dataset_row_325,calls messages missed,calls messages missed,,en,,,
balanced_spam_dataset_row_326,class da hi todays,class da hi todays,,en,,,
balanced_spam_dataset_row_327,good know reading say sign track,good know reading say sign track,,en,,,
balanced_spam_dataset_row_328,cool text,cool text,,en,,,
balanced_spam_dataset_row_329,joke just light meant read reading sent text,joke just light meant read reading sent text,,en,,,
balanced_spam_dataset_row_330,good movie,good movie,,en,,,
balanced_spam_dataset_row_331,book immediately maybe return tomo,book immediately maybe return tomo,,en,,,
balanced_spam_dataset_row_332,85 access direct fixed line minute number,85 access direct fixed line minute number,,en,,,
balanced_spam_dataset_row_333,chance contact cool number phone report soon,chance contact cool number phone report soon,,en,,,
balanced_spam_dataset_row_334,08718720201 1000 150p 83600 custcare day msg partner quiz rcvd send special trip valentines win,08718720201 1000 150p 83600 custcare day msg partner quiz rcvd send special trip valentines win,,en,,,
balanced_spam_dataset_row_335,babe home ta,babe home ta,,en,,,
balanced_spam_dataset_row_336,come cool havent,come cool havent,,en,,,
balanced_spam_dataset_row_337,just sleeping surfing,just sleeping surfing,,en,,,
balanced_spam_dataset_row_338,later ll sorry,later ll sorry,,en,,,
balanced_spam_dataset_row_339,calling hand phone right,calling hand phone right,,en,,,
balanced_spam_dataset_row_340,great lot ok thanx,great lot ok thanx,,en,,,
balanced_spam_dataset_row_341,1000s come end happy hello post reading texts wiv,1000s come end happy hello post reading texts wiv,,en,,,
balanced_spam_dataset_row_342,nan,nan,,en,,,
balanced_spam_dataset_row_343,interested like,interested like,,en,,,
balanced_spam_dataset_row_344,round sister yesterday,round sister yesterday,,en,,,
balanced_spam_dataset_row_345,going practice tc,going practice tc,,en,,,
balanced_spam_dataset_row_346,case dis havent jus mail num saw sent ur yijue,case dis havent jus mail num saw sent ur yijue,,en,,,
balanced_spam_dataset_row_347,problem small,problem small,,en,,,
balanced_spam_dataset_row_348,50 com cost fancy interested msg tncs txt txts website,50 com cost fancy interested msg tncs txt txts website,,en,,,
balanced_spam_dataset_row_349,checking great just miss month really seeing,checking great just miss month really seeing,,en,,,
balanced_spam_dataset_row_350,help nah ve,help nah ve,,en,,,
balanced_spam_dataset_row_351,car going half hour,car going half hour,,en,,,
balanced_spam_dataset_row_352,angry basically bcoz day fault good hurt just plz sorry today ur urself,angry basically bcoz day fault good hurt just plz sorry today ur urself,,en,,,
balanced_spam_dataset_row_353,figure guys jay need spend trying weed yo,figure guys jay need spend trying weed yo,,en,,,
balanced_spam_dataset_row_354,ago gt ish lt minutes wtf,ago gt ish lt minutes wtf,,en,,,
balanced_spam_dataset_row_355,allah calling ex fine forgot happy insurance joined meet met person qatar rakhesh say thank,allah calling ex fine forgot happy insurance joined meet met person qatar rakhesh say thank,,en,,,
balanced_spam_dataset_row_356,100 500 87066 awarded cd com1win150ppmx3age16 congratulations draw entry free guaranteed ldew music tncs txt ur vouchers wkly www,100 500 87066 awarded cd com1win150ppmx3age16 congratulations draw entry free guaranteed ldew music tncs txt ur vouchers wkly www,,en,,,
balanced_spam_dataset_row_357,150p 2lands 500 86688 balance cash cc currently hg maximize msg pounds row send suite342 ur w1j6hl,150p 2lands 500 86688 balance cash cc currently hg maximize msg pounds row send suite342 ur w1j6hl,,en,,,
balanced_spam_dataset_row_358,day evening late moment saturday sleep work,day evening late moment saturday sleep work,,en,,,
balanced_spam_dataset_row_359,boy cold got hello just long posted st way,boy cold got hello just long posted st way,,en,,,
balanced_spam_dataset_row_360,chikku cool ha,chikku cool ha,,en,,,
balanced_spam_dataset_row_361,oh ok prob,oh ok prob,,en,,,
balanced_spam_dataset_row_362,check right,check right,,en,,,
balanced_spam_dataset_row_363,busy finally finish forward looking meeting new trying year,busy finally finish forward looking meeting new trying year,,en,,,
balanced_spam_dataset_row_364,afternoon air day good happy love smile sunshine think,afternoon air day good happy love smile sunshine think,,en,,,
balanced_spam_dataset_row_365,care know worries,care know worries,,en,,,
balanced_spam_dataset_row_366,08000839402 1000 bluetooth call2optout double free latest mins mobileupd8 motorola nokia offer orange sonyericsson txt xmas,08000839402 1000 bluetooth call2optout double free latest mins mobileupd8 motorola nokia offer orange sonyericsson txt xmas,,en,,,
balanced_spam_dataset_row_367,code customer discount messages reply services stop uk www,code customer discount messages reply services stop uk www,,en,,,
balanced_spam_dataset_row_368,wat,wat,,en,,,
balanced_spam_dataset_row_369,cool ready text,cool ready text,,en,,,
balanced_spam_dataset_row_370,bed boytoy geeee hello just love miss wish woke,bed boytoy geeee hello just love miss wish woke,,en,,,
balanced_spam_dataset_row_371,bed,bed,,en,,,
balanced_spam_dataset_row_372,bath going gt lt min msg,bath going gt lt min msg,,en,,,
balanced_spam_dataset_row_373,buy pay people pls price really sure talking tell want willing,buy pay people pls price really sure talking tell want willing,,en,,,
balanced_spam_dataset_row_374,anytime calling charged customer order reference ringtone services thanks unsubscribe week,anytime calling charged customer order reference ringtone services thanks unsubscribe week,,en,,,
balanced_spam_dataset_row_375,happen say,happen say,,en,,,
balanced_spam_dataset_row_376,did face seen,did face seen,,en,,,
balanced_spam_dataset_row_377,blue going happening lot new sighs things years,blue going happening lot new sighs things years,,en,,,
balanced_spam_dataset_row_378,brings,brings,,en,,,
balanced_spam_dataset_row_379,called dont like mistake pa project sir sms today told,called dont like mistake pa project sir sms today told,,en,,,
balanced_spam_dataset_row_380,body guess guide just know ll quite reason relax said shouldn slow sure ve way worried worry,body guess guide just know ll quite reason relax said shouldn slow sure ve way worried worry,,en,,,
balanced_spam_dataset_row_381,couple minutes sure track yeah,couple minutes sure track yeah,,en,,,
balanced_spam_dataset_row_382,big care deal hey leave,big care deal hey leave,,en,,,
balanced_spam_dataset_row_383,ah hey late meet,ah hey late meet,,en,,,
balanced_spam_dataset_row_384,08000839402 available bluetooth call2optout double free mins mobileupd8 motorola nokia orange phones sony txts,08000839402 available bluetooth call2optout double free mins mobileupd8 motorola nokia orange phones sony txts,,en,,,
balanced_spam_dataset_row_385,mr took,mr took,,en,,,
balanced_spam_dataset_row_386,customer place,customer place,,en,,,
balanced_spam_dataset_row_387,dont fun like mm time,dont fun like mm time,,en,,,
balanced_spam_dataset_row_388,11mths camera free half latest line orange phone phones price rental update,11mths camera free half latest line orange phone phones price rental update,,en,,,
balanced_spam_dataset_row_389,eat having lunch yup,eat having lunch yup,,en,,,
balanced_spam_dataset_row_390,dinner fr huh late,dinner fr huh late,,en,,,
balanced_spam_dataset_row_391,going hey intro pilates sat,going hey intro pilates sat,,en,,,
balanced_spam_dataset_row_392,morning ok,morning ok,,en,,,
balanced_spam_dataset_row_393,days didnt office room thats think yes,days didnt office room thats think yes,,en,,,
balanced_spam_dataset_row_394,bout going pick time,bout going pick time,,en,,,
balanced_spam_dataset_row_395,award current month,award current month,,en,,,
balanced_spam_dataset_row_396,actually gr8 rock send sis sleeping text wake wen,actually gr8 rock send sis sleeping text wake wen,,en,,,
balanced_spam_dataset_row_397,ass facebook feel hurt make met open people pictures putting room think ve,ass facebook feel hurt make met open people pictures putting room think ve,,en,,,
balanced_spam_dataset_row_398,al allah evening fine god good got happy hope india joined meet news offer rakhesh sir,al allah evening fine god good got happy hope india joined meet news offer rakhesh sir,,en,,,
balanced_spam_dataset_row_399,change da hmmm network wanna want,change da hmmm network wanna want,,en,,,
balanced_spam_dataset_row_400,16 1st 87131 free help poly ringtone stop text tone tones true txt,16 1st 87131 free help poly ringtone stop text tone tones true txt,,en,,,
balanced_spam_dataset_row_401,dear did talk,dear did talk,,en,,,
balanced_spam_dataset_row_402,cream hair,cream hair,,en,,,
balanced_spam_dataset_row_403,happening til,happening til,,en,,,
balanced_spam_dataset_row_404,great gt hour lt starts xmas yep,great gt hour lt starts xmas yep,,en,,,
balanced_spam_dataset_row_405,driving haha know lot man used usf,driving haha know lot man used usf,,en,,,
balanced_spam_dataset_row_406,class coffee day good hope late ok place pm stay time tomorrow,class coffee day good hope late ok place pm stay time tomorrow,,en,,,
balanced_spam_dataset_row_407,drink fancy good hello later week,drink fancy good hello later week,,en,,,
balanced_spam_dataset_row_408,nan,nan,,en,,,
balanced_spam_dataset_row_409,com date fullonsms lot message missing number sent text thats,com date fullonsms lot message missing number sent text thats,,en,,,
balanced_spam_dataset_row_410,come plan point room weekend,come plan point room weekend,,en,,,
